index,company_name,company_key,domain,company_careers_url,detected_ats,discovery_status,source_count,validated_source_count,polled_source_count,connectors,source_types,jobs_created_total,jobs_accepted_total,retained_live_total,last_successful_poll_at,from_csv_seed,sample_source_urls
103,zoomsquare,zoomsquare,zoomsquare.com,https://zoomsquare.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://zoomsquare.com/careers | http://www.zoomsquare.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
104,Zytoprotec,zytoprotec,zytoprotec.com,https://zytoprotec.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://zytoprotec.com/careers | http://www.zytoprotec.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
105,2-Observe,2observe,2-observe.be,https://2-observe.be/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://2-observe.be/careers | http://www.2-observe.be/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
106,2houses,2houses,2houses.com,https://2houses.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://2houses.com/careers | http://www.2houses.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
107,Actito,actito,actito.com,https://actito.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://actito.com/careers | http://www.actito.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
108,Adlogix,adlogix,adlogix.eu,https://adlogix.eu/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://adlogix.eu/careers | http://www.Adlogix.eu | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
109,Amakem,amakem,amakem.com,https://amakem.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://amakem.com/careers | http://www.amakem.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
110,AMIA Systems,amiasystems,amia-systems.com,https://amia-systems.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://amia-systems.com/careers | http://www.amia-systems.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
111,Aminolabs,aminolabs,aminolabs.com,https://aminolabs.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://aminolabs.com/careers | https://aminolabs.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
112,Amoobi,amoobi,amoobi.com,https://amoobi.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://amoobi.com/careers | http://www.amoobi.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
113,Anygma,anygma,anygma.com,https://anygma.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://anygma.com/careers | http://www.anygma.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
114,Appiness,appiness,appiness.mobi,https://appiness.mobi/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://appiness.mobi/careers | http://www.appiness.mobi | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
115,AppsFunder,appsfunder,appsfunder.com,https://appsfunder.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://appsfunder.com/careers | http://www.appsfunder.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
116,AppTweak.com,apptweakcom,apptweak.com,https://apptweak.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://apptweak.com/careers | https://www.apptweak.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
117,Aristo Music Technology,aristomusictechnology,aristomusic.com,https://aristomusic.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://aristomusic.com/careers | http://www.aristomusic.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
118,Arledia,arledia,arledia.be,https://arledia.be/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://arledia.be/careers | http://www.arledia.be | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
119,AsicAhead,asicahead,asicahead.com,https://asicahead.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://asicahead.com/careers | http://www.asicahead.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
120,Attentio,attentio,attentio.com,https://attentio.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://attentio.com/careers | http://www.attentio.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
121,Avance Pay,avancepay,avance-pay.com,https://avance-pay.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://avance-pay.com/careers | http://avance-pay.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
122,Babelway,babelway,babelway.com,https://babelway.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://babelway.com/careers | http://www.babelway.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
123,BAUNAT,baunat,baunat.com,https://baunat.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://baunat.com/careers | http://www.baunat.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
124,BeatSwitch,beatswitch,beatswitch.com,https://beatswitch.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://beatswitch.com/careers | http://beatswitch.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
125,Biogazelle,biogazelle,biogazelle.com,https://biogazelle.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://biogazelle.com/careers | http://www.biogazelle.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
126,Bioxodes,bioxodes,bioxodes.com,https://bioxodes.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bioxodes.com/careers | http://www.bioxodes.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
127,Bivolino,bivolino,bivolino.com,https://bivolino.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bivolino.com/careers | http://www.bivolino.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
128,BIVOLINOSERVICES,bivolinoservices,bivolinoservices.com,https://bivolinoservices.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bivolinoservices.com/careers | http://www.bivolinoservices.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
129,Bobex.com,bobexcom,bobex.com,https://bobex.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bobex.com/careers | http://www.bobex.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
130,Bone Therapeutics,bonetherapeutics,bonetherapeutics.eu,https://bonetherapeutics.eu/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bonetherapeutics.eu/careers | http://www.bonetherapeutics.eu | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
131,Book2Meet,book2meet,book2meet.com,https://book2meet.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://book2meet.com/careers | https://www.book2meet.com/en/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
132,Caliopa,caliopa,caliopa.com,https://caliopa.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://caliopa.com/careers | http://www.caliopa.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
133,Campr,campr,gocampr.com,https://gocampr.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://gocampr.com/careers | https://www.gocampr.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
134,Cartagenia,cartagenia,cartagenia.com,https://cartagenia.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://cartagenia.com/careers | http://www.cartagenia.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
135,CHEQROOM,cheqroom,cheqroom.com,https://cheqroom.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://cheqroom.com/careers | http://www.cheqroom.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
136,cinvolve,cinvolve,cinvolve.com,https://cinvolve.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://cinvolve.com/careers | http://www.cinvolve.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
137,CISSOID,cissoid,cissoid.com,https://cissoid.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://cissoid.com/careers | http://www.cissoid.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
138,CitizenLab,citizenlab,citizenlab.co,https://citizenlab.co/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://citizenlab.co/careers | http://citizenlab.co | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
139,CityFashion for Business,cityfashionforbusiness,cityfashion.be,https://cityfashion.be/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://cityfashion.be/careers | http://www.cityfashion.be | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
140,CityLive,citylive,citylive.be,https://citylive.be/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://citylive.be/careers | http://www.citylive.be | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
141,Cloud Ninjas,cloudninjas,appninjas.io,https://appninjas.io/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://appninjas.io/careers | http://appninjas.io | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
142,Cloudalize,cloudalize,cloudalize.com,https://cloudalize.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://cloudalize.com/careers | http://www.cloudalize.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
143,CO-Value,covalue,ayatuan.com,https://ayatuan.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://ayatuan.com/careers | http://www.ayatuan.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
144,Collibra,collibra,collibra.com,https://collibra.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://collibra.com/careers | http://www.collibra.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
145,Complix,complix,complix.com,https://complix.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://complix.com/careers | http://www.complix.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
146,ContactOffice,contactoffice,contactoffice.com,https://contactoffice.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://contactoffice.com/careers | http://www.contactoffice.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
147,CoScale,coscale,coscale.com,https://coscale.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://coscale.com/careers | http://www.coscale.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
148,D square nv,dsquarenv,dsquare.be,https://dsquare.be/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://dsquare.be/careers | http://www.dsquare.be | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
149,D-Sight,dsight,d-sight.com,https://d-sight.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://d-sight.com/careers | http://www.d-sight.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
150,Dacentec,dacentec,dacentec.com,https://dacentec.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://dacentec.com/careers | http://dacentec.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
151,DataCamp,datacamp,datacamp.com,https://datacamp.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://datacamp.com/careers | http://www.datacamp.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
152,Dialogfeed,dialogfeed,dialogfeed.com,https://dialogfeed.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://dialogfeed.com/careers | http://www.dialogfeed.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
153,Digital Health Outcomes,digitalhealthoutcomes,digitalho.com,https://digitalho.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://digitalho.com/careers | http://www.digitalho.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
154,dINK,dink,dink.eu,https://dink.eu/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://dink.eu/careers | http://www.dink.eu | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
155,Djump,djump,djump.in,https://djump.in/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://djump.in/careers | http://djump.in/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
156,Domobios,domobios,domobios.com,https://domobios.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://domobios.com/careers | http://www.domobios.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
157,EarlyTracks,earlytracks,earlytracks.com,https://earlytracks.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://earlytracks.com/careers | http://www.earlytracks.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
158,eFounders,efounders,efounders.co,https://efounders.co/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://efounders.co/careers | http://www.efounders.co | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
159,Elysia,elysia,elysia.be,https://elysia.be/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://elysia.be/careers | http://www.elysia.be/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
160,Emgo,emgo,emgo.be,https://emgo.be/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://emgo.be/careers | http://www.emgo.be | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
161,Endo Tools Therapeutics,endotoolstherapeutics,endotools.be,https://endotools.be/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://endotools.be/careers | http://www.endotools.be | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
162,Entelec Control Systems,enteleccontrolsystems,entelec.be,https://entelec.be/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://entelec.be/careers | http://www.entelec.be | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
163,EpiGaN,epigan,epigan.com,https://epigan.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://epigan.com/careers | http://www.epigan.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
164,Essensium,essensium,essensium.com,https://essensium.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://essensium.com/careers | http://www.essensium.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
165,Euro Freelancers,eurofreelancers,euro-freelancers.eu,https://euro-freelancers.eu/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://euro-freelancers.eu/careers | http://www.euro-freelancers.eu | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
166,Euroscreen,euroscreen,euroscreen.pro,https://euroscreen.pro/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://euroscreen.pro/careers | http://www.euroscreen.pro/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
167,ExtraFootie,extrafootie,extrafootie.co.uk,https://extrafootie.co.uk/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://extrafootie.co.uk/careers | http://www.extrafootie.co.uk | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
